id,Total reactions,Comments,Sharing,Positive Reactions,Neutral Reactions,Negative Reactions
1573047486047432,0,0,0,0,0,0
1284087608276756,0,0,0,0,0,0
1227155220636662,0,0,0,0,0,0
2034975106521332,0,0,0,0,0,0
1292854460733404,0,0,0,0,0,0
2055456837806492,0,0,0,0,0,0
1780889728596539,0,0,0,0,0,0
1240294492656068,0,0,0,0,0,0
1650428838309296,0,0,0,0,0,0
1307717269247123,0,0,0,0,0,0
1804972839521561,0,0,0,0,0,0
1679743438711169,0,0,0,0,0,0
1590368644315316,0,0,0,0,0,0
1551965891488925,0,0,0,0,0,0
1197782843573900,0,0,0,0,0,0
1940938159258361,0,0,0,0,0,0
249059422417234,0,0,0,0,0,0
1224384020913782,0,0,0,0,0,0
2145076042177904,0,0,0,0,0,0
1166547603364091,0,0,0,0,0,0
2095471327138376,0,0,0,0,0,0
1615956731756507,0,0,0,0,1,0
1126228524062666,0,0,0,0,0,0
1200176793334505,0,0,0,0,0,0
1133833923302126,0,0,0,0,0,0
1137367249615460,0,0,0,0,0,0
1106264862725699,1,0,1,1,0,0
1106381676047351,1,0,1,1,0,0
1938049402880570,0,0,0,0,0,0
1426095617409287,0,0,0,0,0,0
1259488780736639,0,0,0,0,0,0
1895728100446034,0,0,0,0,0,0
1304973936188123,0,0,0,0,0,0
2062166203802222,0,0,0,0,0,0
2035004889851687,0,0,0,0,0,0
1245891112096406,0,0,0,0,0,0
1619897424695771,0,0,0,0,0,0
1190616520957199,1,0,1,1,0,0
1216435461708638,0,0,0,0,0,0
1310647385620778,0,0,0,0,0,0
1487016584650523,0,0,0,0,0,0
1865602180125293,0,0,0,0,0,0
1829489320403246,0,0,0,0,0,0
1174997812519070,0,0,0,0,0,0
1386789188006597,0,0,0,0,0,0
1819778588040986,0,0,0,0,0,0
1558703020815212,0,0,0,0,0,0
1195240570494794,1,0,0,1,0,0
1246507935368057,1,0,1,1,1,0
1281522545199929,0,0,0,0,0,0
2171098816242293,0,0,0,0,0,0
2069114659774043,0,0,0,0,0,0
2169523929733115,0,0,0,0,0,0
1257944607557723,0,0,0,0,0,0
1115984971753688,0,0,0,0,0,0
1876497909035720,0,0,0,0,0,0
1211291528889698,0,0,0,0,0,0
1246568728695311,0,0,0,0,0,0
1521054264580088,0,0,0,0,0,0
1756413851044127,0,0,0,0,0,0
1454368417915340,0,0,0,0,0,1
1762330403785805,0,0,0,0,0,0
1865610893457755,0,0,0,0,0,0
1379036012115248,0,0,0,0,0,0
1812082472143931,0,0,0,0,0,0
1558711257481055,0,0,0,0,0,0
1628913537127493,1,0,0,0,1,0
1225090637509787,0,0,0,0,0,1
1215103945175123,0,0,0,1,0,0
2074930742525768,0,0,0,0,0,0
1734094096609436,0,0,0,0,0,0
1578190522199795,0,0,0,0,0,0
2012042598814583,0,0,0,0,0,0
1610408112311369,0,0,0,0,0,0
304235370358500,0,0,0,0,0,0
1549246861760828,0,0,0,0,0,0
1791622414189937,0,0,0,0,0,0
1366272296724953,0,0,0,0,0,0
1126728520679333,0,0,0,0,0,0
1940143722671138,0,0,0,0,0,0
1182989505053234,1,0,0,1,1,1
1261838343835016,1,0,0,1,0,0
256583431566775,0,0,0,0,0,0
1489809827704532,0,0,0,0,0,0
1532520776766770,0,0,0,0,0,0
1188903874461797,1,0,1,1,1,0
1383087271710122,0,0,0,0,0,0
1396952396990276,0,0,0,0,0,0
1181592801859571,0,0,0,0,0,0
2169524673066374,0,0,0,0,0,0
1146247598727425,0,0,0,0,0,0
1647676741917839,0,0,0,0,0,0
1398589240159925,0,0,0,0,0,0
1166961993322652,0,0,0,0,0,0
1795212207164291,0,0,0,0,0,0
1231772653508252,0,0,0,0,0,0
1512641515421363,0,0,0,0,1,0
1455385864480262,0,0,0,1,1,0
1784677484884430,0,0,0,0,1,1
1626919177326929,0,0,0,0,0,0
1241596229192561,0,0,0,0,1,0
1461422357209946,0,0,0,0,0,0
1572049956147185,0,0,0,0,0,0
2050483721637137,0,0,0,0,0,0
1220846057934245,0,0,0,0,0,0
2126776997341142,0,0,0,0,0,0
1143272952358223,1,0,0,1,0,1
1577132462305601,0,0,0,0,0,0
1102832413068944,0,0,0,0,0,0
1396825077003008,0,0,0,0,0,1
1217158111636373,0,0,0,0,0,0
1881835618501949,0,0,0,0,0,0
1698568110162035,0,0,0,0,0,0
2000472756638234,0,0,0,0,0,0
1853264641359047,0,0,0,0,0,0
1566555440029970,0,0,0,0,0,0
1898493980169446,0,0,0,0,0,0
1164452840240234,0,0,0,0,0,0
1456517574367091,0,0,0,0,0,0
1471829772835871,0,0,0,0,0,0
2121314061220769,0,0,0,0,0,0
1466465993372249,0,0,0,0,0,0
2010441602308016,0,0,0,0,0,0
1682286755123504,1,0,0,0,1,0
1503730886312426,0,0,0,0,0,0
1216468855038632,0,0,0,0,0,0
1147211218631063,0,0,0,0,0,0
1891655820853262,0,0,0,0,0,0
1416535721698610,0,0,0,0,0,0
1542549099097271,0,0,0,0,0,0
1788737287811783,0,0,0,0,0,0
1381726465179536,0,0,0,0,0,0
1195893570429494,0,0,0,0,0,0
1179212545430930,0,0,0,0,0,0
2038328992852610,0,0,0,0,0,0
1139274989424686,0,0,0,0,0,1
1975292062489637,0,0,0,0,0,0
1748173121868200,0,0,0,0,0,0
1837240969628081,0,0,0,0,0,0
1989425731076270,0,0,0,0,0,0
1222578401094344,0,0,0,0,0,0
1915984311753746,0,0,0,0,0,0
1492243737461141,0,0,0,0,0,0
1234927619859422,0,0,0,0,0,0
1507788202573361,0,0,0,0,0,0
1324153744270142,0,0,0,0,0,0
1322273977791452,0,0,0,0,0,0
1387319327953583,0,0,0,0,0,1
1320544247964425,0,0,0,0,0,0
1394556080563241,0,0,0,0,0,1
1589061851112662,0,0,0,0,0,0
1606013149417532,0,0,0,0,0,0
1726687757350070,0,0,0,0,0,0
1597857640233083,0,0,0,0,0,0
1557646990920815,0,0,0,0,0,0
1498886853463496,1,0,1,1,1,0
1301072426578274,0,0,0,0,0,0
1322127217806128,1,0,0,1,0,0
1436137956405053,0,0,0,0,0,0
1192969087388609,1,0,0,1,0,0
1521034304582084,0,0,0,0,0,0
1255455131140004,0,0,0,0,0,0
1260998890585628,0,0,0,0,0,0
1249469945071856,0,0,0,0,0,0
1430665630285619,0,0,0,0,0,0
1684362274915952,1,0,1,1,0,0
2175444925807682,0,0,0,0,0,0
1283230905029093,0,0,0,0,0,0
1404849526200563,0,0,0,0,0,0
1756416127710566,0,0,0,0,0,0
1143259955692856,0,0,0,0,0,0
1387628281256021,0,0,0,0,0,0
2179199038765604,0,0,0,0,0,1
1564478663570981,0,0,0,0,0,0
1998905310128312,0,0,0,0,0,0
1477201618965353,0,0,0,0,0,0
1619917338027113,0,0,0,0,0,0
2156636907688484,0,0,0,0,0,0
2159210274097814,0,0,0,0,0,1
1175564862462365,0,0,0,0,0,0
1597804690238378,0,0,0,0,0,0
1573205032698344,0,0,0,0,0,1
1165281853490666,0,0,0,0,0,0
1443627358989446,0,0,0,0,0,0
1197662123585972,0,0,0,0,0,0
1166968883321963,1,1,1,1,1,0
1187145561304295,0,0,0,0,0,0
1248674005151450,0,0,0,0,0,0
1270085426343641,0,0,0,0,0,0
1177536642265187,0,0,0,0,0,0
1435802866438562,0,0,0,0,0,0
2178019322216909,0,0,0,0,0,0
2109750319043810,0,0,0,0,0,0
1647553311930182,0,0,0,0,0,0
2023396571012519,0,0,0,0,0,0
2102500513102124,0,0,0,0,0,0
1614367978582049,0,0,0,0,0,0
1733151223370390,0,0,0,0,0,0
1467524219933093,0,0,0,0,1,1
1125054030846782,0,0,0,0,0,0
1284971504855033,0,0,0,0,0,1
1753430074675838,1,0,0,1,0,0
1323161921035991,0,0,0,0,0,0
2095255423826633,0,0,0,0,0,0
1365148663503983,0,0,0,0,0,0
1957059304312913,0,0,0,0,0,1
1183619751656876,1,0,0,1,0,0
2048635035155339,0,0,0,0,0,0
2024959024189607,0,0,0,0,0,0
1125044650847720,0,0,0,0,0,0
1310497732302410,0,0,0,0,0,0
1477347942284054,0,0,0,0,0,0
1317452888273561,0,0,0,0,0,0
1103414966344022,0,0,0,0,0,0
1198366186848899,0,0,0,0,0,0
1879814588704052,0,0,0,0,0,0
2078545125497663,0,0,0,0,0,0
1674749395877240,0,0,0,0,0,0
1447234165295432,1,0,0,1,1,1
1186568228028695,0,0,0,0,0,0
1197728850245966,1,0,1,1,1,0
1635534186465428,0,0,0,0,0,0
2113270415358467,0,0,0,0,0,0
1307609152591268,1,0,0,1,0,0
1316731741679009,0,0,0,0,0,0
2048639305154912,0,0,0,0,0,0
2100406339978208,0,0,0,0,0,0
1182410828444435,0,0,0,0,0,0
1555269017825279,0,0,0,0,0,0
1760514617300717,0,0,0,0,0,0
1896435600375284,0,0,0,0,0,0
1804953846190127,0,0,0,0,0,0
2104857582866417,0,0,0,0,0,0
1813070502045128,0,0,0,0,0,0
1203811502971034,0,0,0,0,0,0
1221403041211880,0,0,0,0,0,0
1563323880353126,0,0,0,0,0,0
1755203657831813,0,0,0,0,0,1
1737041129648066,0,0,0,0,1,0
1292738007411716,0,0,0,0,1,0
1644849485533898,0,0,0,0,0,1
1439858446033004,0,0,0,0,0,0
1170814149604103,0,0,0,0,0,0
1829484023737109,0,0,0,0,0,0
1181037815248403,0,0,0,0,0,0
1294591403893043,0,0,0,0,0,0
1255549441130573,0,0,0,0,0,0
1791658840852961,0,0,0,0,0,0
1775227659162746,1,0,0,0,1,0
1194121747273343,0,0,0,0,0,0
1433754739976708,0,0,0,0,0,0
1719509248067921,0,0,0,0,0,0
1146652038686981,0,0,0,0,0,0
1306755926009924,0,0,0,0,0,0
1330616570290526,0,0,0,0,0,0
1691883890830457,0,0,0,0,0,0
1726680987350747,0,0,0,0,0,0
1143254849026700,0,0,0,0,0,0
1577012702317577,0,0,0,0,0,0
1121306551221530,0,0,0,1,0,0
1842908519061326,0,0,0,0,0,0
1284848741533976,0,0,0,0,0,0
1400639103288272,0,0,0,0,0,0
1452231671462348,0,0,0,0,0,0
1368550099830506,0,0,0,0,0,0
2151695644849277,0,0,0,0,0,0
1887425024609675,0,0,0,0,0,0
1489801621038686,1,0,1,1,1,1
1501846649834183,0,0,0,0,0,0
1131076980244487,0,0,0,0,0,0
1550310058321175,0,0,0,0,0,0
2015355571816619,0,0,0,0,0,0
1173961392622712,0,0,0,0,0,0
228600037838045,0,0,0,0,0,1
1664472396904940,0,0,0,0,0,0
2060700523948790,0,0,0,0,0,0
1389397154412467,0,0,0,0,0,0
1188351764517008,1,0,1,1,1,0
1997385936946916,0,0,0,0,0,0
2126778430674332,0,0,0,0,0,0
1696781203674059,1,0,1,1,1,1
1134882266530625,0,0,0,0,0,0
1633478620004318,0,0,0,0,0,0
2084916764860499,0,0,0,0,0,0
1520004364685078,0,0,0,0,0,0
1288366937848823,0,0,0,0,0,0
1958636597488517,0,0,0,0,0,0
1918814041470773,0,0,0,0,0,0
1396180217067494,0,0,0,0,0,0
1821847117834133,0,0,0,0,0,0
1619885898030257,0,0,0,0,0,0
1890259214326256,0,0,0,0,0,0
1312385112113672,0,0,0,0,0,1
1376042799081236,0,0,0,0,0,0
307752013323171,0,0,0,0,0,0
1187750914577093,1,0,0,1,0,1
1442566125762236,0,0,0,1,0,0
1152176444801207,1,0,1,1,1,0
2179197032099138,0,0,0,0,0,0
1702556629763183,0,0,1,0,0,0
1852033131482198,0,0,0,0,0,0
1170848812933970,0,0,0,0,0,0
1236276476391203,0,0,0,0,0,0
1783708014981377,0,0,0,0,0,0
2140658725952969,0,0,0,0,0,0
1915979585087552,0,0,0,0,0,0
1239467519405432,0,0,0,0,0,0
1527301467288701,0,0,0,0,0,0
1426986967320152,0,0,0,0,0,0
2145099862175522,0,0,0,0,0,0
2151693341516174,0,0,0,0,0,0
1796284003723778,0,0,0,0,0,0
1589507891068058,0,0,0,0,0,0
1205053172846867,1,0,0,1,0,0
1102813889737463,0,0,0,0,0,0
1566567866695394,0,0,0,0,0,0
1193488987336619,0,0,0,0,0,0
1709692395716273,0,0,0,0,0,0
1700596163292563,0,0,0,0,1,0
1269356056416578,0,0,0,0,0,0
1274721005880083,0,0,0,0,0,0
1390043601014489,0,0,0,0,0,0
1879853485366829,0,0,0,0,0,0
2076511989034310,0,0,0,0,0,0
1796292970389548,0,0,0,0,0,0
1597807206904793,0,0,0,0,0,0
2033156563369853,0,0,0,0,0,0
1174460672572784,1,0,1,1,1,0
1895737017111809,0,0,0,0,0,0
1663464450339068,0,0,0,0,0,0
1546667848685396,0,0,0,0,0,0
1418415164843999,0,0,0,0,0,0
1129328813752637,0,0,0,1,0,0
1285860934766090,0,0,0,0,0,0
1452111201474395,0,0,0,0,0,1
1989417141077129,0,0,0,0,0,0
2145076745511167,0,0,0,0,0,0
1710648482287331,0,0,0,0,0,0
2038327432852766,0,0,0,0,0,0
1260329027319281,0,0,0,0,0,0
1212596525425865,0,0,0,0,0,0
2059009397451236,0,0,0,0,0,0
1368743013144548,0,0,0,0,0,0
1145664575452394,0,0,0,0,0,0
1232864993399018,0,0,0,0,0,0
1875517072467137,0,0,0,0,0,0
1519123588106489,0,0,0,0,0,0
1865618283457016,0,0,0,0,0,0
1249404461745071,0,0,0,0,0,0
1583751941643653,0,0,0,0,0,0
2175445829140925,0,0,0,0,0,0
2145096122175896,0,0,0,0,0,0
1317824478236402,0,0,0,0,0,0
2013460165339493,0,0,0,0,0,0
1440713392614176,0,0,0,0,0,0
1845335528818625,0,0,0,0,0,0
1318576834827833,0,0,0,0,0,0
1558653804153467,0,0,0,0,0,0
1918812721470905,0,0,0,0,0,0
1159214454097406,0,0,0,0,0,0
1689002864451893,0,0,0,0,0,0
1421760487842800,0,0,0,0,0,0
2117626091589566,0,0,0,0,0,0
1656380597714120,0,0,0,0,0,0
1799409280077917,0,0,0,0,0,0
1492011787484336,0,0,0,0,0,0
1289973927688124,1,0,1,1,1,0
1192919900726861,0,0,0,0,0,0
1910849058933938,0,0,0,0,0,0
1437211819631000,0,0,0,0,0,0
1114005048618347,0,0,0,0,0,0
1775223465829832,0,0,0,0,0,0
1236355906383260,1,0,0,1,0,0
2159208137431361,0,0,0,0,0,0
1456386924380156,1,0,1,0,1,0
1657431644275682,0,0,0,0,0,0
1184779311540920,1,0,1,1,0,1
1714768485208664,0,0,0,0,0,0
1597840343568146,0,0,0,0,0,0
1776333662385479,0,0,0,0,0,0
1940136966005147,0,0,0,0,0,0
2093260467359462,0,0,0,0,0,1
1187797137905804,0,0,0,0,0,0
1122950371057148,0,0,0,0,0,0
1449356198416562,0,0,0,0,0,0
1748468611838651,0,0,0,0,0,0
1762419657110213,1,0,1,1,1,0
1221367037882147,0,0,0,0,0,0
1752358841449628,0,0,0,0,0,0
1806717826013729,0,0,0,0,0,0
1401500589868790,0,0,0,0,0,0
1286657838019733,0,0,0,0,0,0
1645694738782706,0,0,0,0,0,0
1712278338791012,0,0,0,0,0,0
1890451420973702,0,0,0,0,0,0
1683079601710886,0,0,0,0,0,0
1615290045156509,0,0,0,0,0,0
1265280960157421,0,0,0,0,0,0
1256369391048578,0,0,0,0,0,0
1558677224151125,0,0,0,0,0,0
1630800616938785,0,0,0,0,0,0
1883070721711772,0,0,0,0,0,0
1683078488377664,0,0,0,0,0,0
1958641347488042,0,0,0,0,0,0
1717812958237550,1,0,1,1,0,0
1617829124902601,0,0,0,0,0,0
1206307392721445,1,0,1,1,0,1
1201359619882889,0,0,0,0,0,0
2167184696633705,0,0,0,0,0,0
1719508064734706,0,0,0,0,0,0
1756399137712265,0,0,0,0,0,0
1267651496587034,0,0,0,0,0,0
1266952213323629,0,0,0,0,0,0
1298181193534064,0,0,0,0,0,0
2168413646510810,0,0,0,0,0,0
1229904853695032,0,0,0,0,0,0
1895735123778665,0,0,0,0,0,0
1925727680779409,0,0,0,0,0,0
1144958922189626,0,0,0,1,0,0
1250888191596698,0,0,0,0,0,0
1925562557462588,0,0,0,0,0,0
1825368110815367,0,0,0,0,0,0
2121369734548535,0,0,0,0,0,0
1648452721840241,0,0,0,0,1,0
1741898995828946,0,0,0,0,0,0
2171101616242013,0,0,0,0,0,0
1233022270049957,0,0,0,0,0,0
1762301520455360,0,0,0,0,0,0
1122300137788838,0,0,0,0,0,0
2131671340185041,0,0,0,0,0,0
1782963805055798,0,0,0,0,0,0
1194632460555605,1,1,1,1,1,0
1190648584287326,0,0,0,0,0,0
1748185321866980,0,0,0,0,0,0
1912007378818106,0,0,0,0,0,0
1126714010680784,0,0,0,0,0,0
1342557632429753,0,0,0,0,0,0
1172672876084897,0,0,0,0,0,0
1186005624751622,0,0,0,0,0,0
1657295414289305,0,0,0,0,0,0
1802882453063933,0,0,0,0,0,0
2169525699732938,0,0,0,0,0,0
1681497791869067,0,0,0,0,0,0
1581129591905888,0,0,0,0,0,0
1725790754106437,0,0,0,0,1,0
1550178835000964,0,0,0,0,0,0
1328681287150721,0,0,0,0,0,0
1828569997161845,0,0,0,0,0,0
2055450007807175,0,0,0,0,0,0
2138356159516559,0,0,0,0,0,0
1697540070264839,0,0,0,0,0,0
1859042357447942,0,0,0,0,0,0
1161221190563399,0,0,0,0,0,0
1143261542359364,0,0,0,0,0,0
1131086706910181,1,0,0,1,0,0
2147136038638571,0,0,0,0,0,0
1888543957831115,0,0,0,0,0,0
1185379348147583,0,0,0,0,0,0
1253080838044100,0,0,0,0,0,0
1358949124123937,0,0,0,0,0,0
1133265023359016,1,0,0,1,0,0
1303011099717740,0,0,0,0,0,0
287218145341790,0,0,0,0,0,0
1703489649669881,0,0,0,0,0,0
1754423531243159,0,0,0,0,0,0
2024963677522475,0,0,0,0,0,0
1694927080526138,0,0,0,0,0,0
1475311342487714,0,0,0,0,0,0
1521022114583303,0,0,0,0,0,0
1896415927043918,0,0,0,0,0,0
1723919730960206,0,0,0,0,0,0
1151466898205495,0,0,0,0,0,0
1619210194764494,0,0,0,0,0,0
1222531057765745,0,0,0,0,0,0
1342670682418448,0,0,0,0,0,0
1680672961951550,0,0,0,0,0,0
1156370374381814,0,0,0,0,0,0
1199018826783635,0,0,0,0,0,0
1260229970662520,0,0,0,1,0,0
1327704030581780,0,0,0,0,0,0
2055479357804240,0,0,0,0,0,0
1773937945958384,0,0,0,0,0,0
1755334651152047,0,0,0,0,0,0
1121754881176697,0,0,0,0,0,0
2169539146398260,0,0,0,0,0,0
1217760741576110,0,0,0,0,0,0
1655484757803704,0,0,0,0,0,1
1754464551239057,0,0,0,0,0,0
1476169289068586,0,0,0,0,0,1
1613217852030395,0,0,0,0,0,0
1528473113838203,0,0,0,0,0,0
1318751568143693,0,0,0,0,0,0
1192340057451512,0,0,0,0,0,0
1337406046278245,0,0,0,0,0,0
1167792306572954,0,0,0,0,0,0
1724774777541368,0,0,0,0,0,0
1783718744980304,0,0,0,0,0,0
1291876600831190,0,0,0,0,0,0
1818518601500318,0,0,0,0,0,0
1509850909033757,0,0,0,0,0,0
1225159767502874,0,0,0,0,0,0
1393594170659432,0,0,0,0,0,0
1233653639986820,0,0,0,0,0,0
1679583498727163,0,0,0,0,0,0
1548066095212238,0,0,0,0,0,0
1102823806403138,1,0,0,1,0,0
1626617570690423,0,0,0,0,0,0
1143263672359151,0,0,0,0,0,0
1231063363579181,0,0,0,0,0,0
1336670686351781,0,0,0,0,0,0
1191181674234017,1,0,0,1,0,0
1211893912162793,0,0,0,0,0,0
1817479044937607,0,0,0,0,0,0
1803688292983349,0,0,0,0,0,1
2110655202286655,0,0,0,0,0,1
1925767020775475,0,0,0,0,0,0
1489801274372054,0,0,0,0,0,0
1648598021825711,0,0,0,0,0,0
2060701983948644,0,0,0,0,0,0
1690167204335459,0,0,0,0,0,0
1850117825007062,0,0,0,0,0,0
1799415740077271,0,0,0,0,0,0
1404971692855013,0,0,0,0,0,0
2091963587489150,0,0,0,0,0,0
175032213407566,0,0,0,0,0,0
1132726190079566,0,0,0,0,0,0
1834953116523533,0,0,0,0,0,0
1821842884501223,0,0,0,0,0,0
1981681288517381,0,0,0,0,0,0
1126737650678420,0,0,0,0,0,0
1363902430295273,0,0,0,0,0,0
2069130963105746,0,0,0,0,0,0
2108150629203779,0,0,0,0,0,0
1894690820549762,0,0,0,0,0,0
1138851272800391,0,0,0,0,0,0
1910735148945329,0,0,0,0,0,0
1970752286276948,0,0,0,0,0,0
1278069482211902,0,0,0,0,0,0
1233585873326930,0,0,0,0,0,0
1500075763344605,0,0,0,0,0,0
2159209340764574,0,0,0,0,0,0
1876498882368956,0,0,0,0,0,0
1918803534805157,0,0,0,0,0,0
1573992905952890,0,0,0,0,0,0
1203107289708122,0,0,0,0,0,0
1200146283337556,0,0,0,0,0,0
2145097622175746,0,0,0,0,0,0
1651215944897252,0,0,0,0,0,0
1704446146240898,0,0,0,0,0,0
1966440696708107,0,0,0,0,0,0
1569948003024047,0,0,0,0,0,0
1677672762251570,0,0,0,0,0,0
1535412166477631,0,0,0,0,0,1
2104622592889916,0,0,0,0,0,0
1883209928364518,0,0,0,0,0,0
2096451073707068,0,0,0,0,0,0
1102880113064174,0,0,0,0,0,0
1949566065062237,0,0,0,0,0,0
845261475862206,0,0,0,0,0,1
1762305760454936,0,0,0,0,0,0
1408701112482071,0,0,0,0,0,0
1177328755619309,1,0,0,1,0,1
1150123385006513,1,0,0,1,0,0
1145662562119262,0,0,0,0,0,0
1864089090276602,0,0,1,0,0,1
2138337782851730,0,0,0,0,0,0
1129863540365831,0,0,0,0,0,0
1571172662901581,0,0,0,0,0,0
1590354330983414,0,0,0,0,0,0
1180397881979063,1,0,1,1,0,1
1789644661054379,0,0,1,0,1,0
1403277926357723,0,0,0,0,0,0
2062219500463559,0,0,0,0,0,0
2066455226706653,0,0,0,0,0,0
1806731719345673,0,0,0,0,0,0
1339588929393290,0,0,0,0,0,0
2010436995641810,0,0,0,0,0,0
1119612084724310,0,0,0,0,0,0
1447354631950052,0,0,0,0,0,0
1595711180447729,0,0,0,0,0,0
1290865674265616,1,0,0,1,0,0
1333861603299356,0,0,0,0,0,0
1859867097365468,0,0,0,0,0,0
1932868523398658,0,0,0,0,0,1
1268337056518478,0,0,0,0,0,0
2026572250694951,0,0,0,0,0,0
1146645435354308,0,0,0,0,0,0
1588365887848925,0,0,0,0,0,0
1368573349828181,0,0,0,0,0,0
1562420667110114,0,0,0,0,0,0
1240813422604175,0,0,0,0,0,0
2055619677790208,0,0,0,0,0,0
1217718761580308,0,0,0,0,0,0
1585982481420599,0,0,0,0,0,0
1884207324931445,0,0,0,0,0,0
1141246002560918,1,0,1,1,1,0
1171924389493079,0,0,0,0,0,0
1106316096053909,0,0,0,0,0,0
1184251951593656,0,0,0,0,0,0
1409834329035416,1,0,1,0,0,1
1247194101966107,0,0,0,0,0,1
1626618350690345,0,0,0,0,0,0
2160618560623652,0,0,0,0,0,0
1189486187736899,0,0,0,0,0,0
2070003253018517,0,0,0,0,0,0
2015227915162718,0,0,0,0,0,0
1215146375170880,0,0,0,0,0,0
1691842980834548,0,0,0,0,1,0
2070146646337511,0,0,0,0,0,0
1169553029730215,0,0,0,0,0,0
1722878541064325,0,0,0,0,0,0
1740965415922304,0,0,0,0,0,0
1753432728008906,0,0,0,0,0,0
1836244203061091,0,0,0,0,0,0
1406057856079730,0,0,0,0,0,0
1631781106840736,0,0,0,0,0,1
1399532916732224,0,0,0,0,1,1
1627962390555941,0,0,0,0,0,0
1896428267042684,0,0,0,0,0,0
1682277055124474,0,0,0,0,0,0
1290989647586552,0,0,0,0,0,0
1435999223085593,0,0,0,0,0,1
2121307551221420,0,0,0,0,0,0
1634579989894181,1,0,0,0,1,1
1546683448683836,0,0,0,0,0,0
1759545044064341,0,0,0,0,1,0
1883078085044369,0,0,0,0,0,0
1131073213578197,1,0,0,1,0,0
1137955909556594,0,0,0,0,0,0
272904506877959,0,0,0,0,0,0
1829488333736678,0,0,0,0,0,0
1682274728458040,0,0,0,0,0,0
445642769257301,0,0,0,0,0,0
1532483373437177,0,0,0,0,0,0
1209400852412099,0,0,0,0,0,0
1279898238695693,0,0,0,0,0,0
1524518830900298,0,0,0,0,0,0
1204372666248251,0,0,0,0,0,0
1245115342173983,0,0,0,0,0,0
1390389170979932,0,0,0,0,0,0
1297220886963428,0,0,0,0,0,0
1319639001388283,0,0,0,0,0,0
1291726767512840,0,0,0,0,0,0
1658401540845359,0,0,0,0,0,0
1106392222712963,1,0,0,1,0,0
1538444306174417,0,0,0,0,0,0
1189437457741772,0,0,0,0,0,0
1612513952100785,0,0,0,0,0,0
1481044288581086,0,0,0,0,0,0
2147134415305400,0,0,0,0,0,0
1791575380861307,0,0,0,0,0,0
1334675876551262,0,0,0,0,0,0
1509849299033918,0,0,0,0,0,0
1118170754868443,0,0,0,0,0,0
1335849493100567,0,0,0,0,0,0
1232377020114482,0,0,0,0,0,1
1308412929177557,0,0,0,0,0,0
1441601692525346,1,0,1,1,1,0
1137953449556840,0,0,0,0,0,0
2159247780760730,0,0,0,0,0,0
1163393090346209,0,0,0,0,0,0
1300084090010441,0,0,0,0,0,0
2131674533518055,0,0,0,0,0,0
1915986738420170,0,0,0,0,0,0
1955492771136233,0,0,0,0,0,0
492331321245443,0,0,0,0,0,0
2069997916352384,0,0,0,0,0,0
1615310931821087,0,0,0,0,0,0
1170190742999777,1,0,0,1,0,0
1234368596581991,0,0,0,0,0,0
1247270455291805,0,0,0,0,0,0
1325862657432584,0,0,0,0,0,0
2002347166450793,0,0,0,0,0,0
2167181379967370,0,0,0,0,0,0
1445578638794318,0,0,0,0,0,0
1235638879788296,0,0,0,0,0,0
2015151798503663,0,0,0,0,0,0
1131082400243945,0,0,0,0,0,0
2165793016772873,0,0,0,0,0,0
2126773770674798,0,0,0,0,0,0
1667580409927472,0,0,0,0,0,1
1832926223392889,0,0,0,0,0,0
1458290814189767,0,0,0,0,0,0
1777235622295283,0,0,0,0,0,0
1565637713455076,0,0,0,0,0,1
1473113199374195,0,0,0,0,0,0
2070014976350678,0,0,0,0,0,0
1209251249093726,1,1,0,1,1,1
1114484778570374,0,0,0,0,0,0
1609288572423323,0,0,0,0,0,0
1163450653673786,0,0,0,0,0,0
2170948459590662,0,0,0,0,0,0
1250191291666388,0,0,0,0,0,0
1253872481298269,0,0,0,0,0,0
1819791764706335,0,0,0,0,0,0
1683135695038610,0,0,0,0,0,0
1619915864693927,0,0,0,0,0,0
1179800605372124,0,0,0,0,0,0
1388475744504608,0,0,0,0,0,0
1571076002911247,0,0,0,0,0,0
2024960430856133,0,0,0,0,0,0
1103413639677488,0,0,0,0,0,0
1762315013787344,0,0,0,0,0,0
1171459322872919,0,0,0,0,0,0
2032989116719931,0,0,0,0,0,0
1806714342680744,0,0,0,0,0,0
2160604740625034,0,0,0,0,0,1
1633620926656754,0,0,0,0,0,0
1604978992854281,0,0,0,0,0,0
2055454771140032,0,0,0,0,0,0
1791576834194495,0,0,0,0,0,0
1585812024770978,0,0,0,0,0,0
2069089106443265,0,0,0,0,0,0
1106274696058049,0,0,0,0,0,0
1102805539738298,0,0,0,0,0,0
1607141622638018,0,0,0,0,0,0
2060553983963444,0,0,0,0,0,0
2147182141967294,0,0,0,0,0,0
1784686431550202,0,0,0,0,0,0
1582086388476875,0,0,0,0,0,0
1362435810441935,0,0,0,0,0,0
1142898669062318,0,0,0,0,0,0
1780877095264469,0,0,0,0,0,0
1270282729657244,0,0,0,0,0,0
1439733346045514,1,0,0,1,1,0
1407819052570277,0,0,0,0,0,0
1528352360516945,0,0,0,0,0,0
1446532672032248,0,0,0,0,0,0
1356159691069547,0,0,0,0,0,0
1172092366142948,1,0,0,1,0,0
2101533519865490,0,0,0,0,0,0
1594776570541190,0,0,0,0,0,0
1932864613399049,0,0,0,0,0,0
2126769824008526,0,0,0,0,0,0
1186600251358826,0,0,0,0,0,0
